id;University
4026;Not in Google Scholar
4027;Baidu
4028;University of New Mexico
4029;University of Michigan
403;Lehigh University
4030;University of New Mexico
4031;Not in Google Scholar
4032;University of Washington
4033;Not in Google Scholar
4034;Not in Google Scholar
4035;Not in Google Scholar
4036;Not in Google Scholar
4037;Carnegie Mellon University
4038;University of Edinburgh
4039;Not in Google Scholar
404;Not in Google Scholar
4040;Not in Google Scholar
4041;Not in Google Scholar
4042;Johns Hopkins University
4043;Not in Google Scholar
4044;Not in Google Scholar
4045;Not in Google Scholar
4046;University of Sussex
4047;University of California, San Diego
4048;UCSD
4049;Not in Google Scholar
405;Not in Google Scholar
4050;UCSD
4051;Ecole Polytechnique, Paris
4052;rutgers university
4053;Not in Google Scholar
4054;Not in Google Scholar
4055;Not in Google Scholar
4056;TTI-Chicago
4057;University of Washington
4058;Not in Google Scholar
4059;Facebook, Inc
406;University of Washington
4060;Not in Google Scholar
4061;Not in Google Scholar
4062;Microsoft
4063;San Francisco State University
4064;Not in Google Scholar
4065;Not in Google Scholar
4066;Not in Google Scholar
4067;Johns Hopkins University
4068;Not in Google Scholar
4069;University Bremen
407;Not in Google Scholar
4070;Simon Fraser University
4071;Not in Google Scholar
4072;Carnegie Mellon University
4073;Not in Google Scholar
4074;Google
4075;University of Maryland, College Park
4076;Pacific Northwest National Laboratory
4077;Universidad de los Andes
4078;Washington State University
4079;University of British Columbia
408;Not in Google Scholar
4080;Not in Google Scholar
4081;Not in Google Scholar
4082;University of Ottawa
4083;University of California, Irvine
4084;Not in Google Scholar
4085;Not in Google Scholar
4086;Not in Google Scholar
4087;University of Edinburgh
4088;Uppsala University
4089;UT Austin
409;Not in Google Scholar
4090;Google
4091;Google
4092;Brown University
4093;Not in Google Scholar
4094;Not in Google Scholar
4095;Northeastern University
4096;Not in Google Scholar
4097;Not in Google Scholar
4098;Not in Google Scholar
4099;Not in Google Scholar
41;Not in Google Scholar
410;Not in Google Scholar
4100;Not in Google Scholar
4101;Not in Google Scholar
4102;Johns Hopkins University
4103;Not in Google Scholar
4104;Not in Google Scholar
4105;Iowa State University
4106;Caltech
4107;Not in Google Scholar
4108;Not in Google Scholar
4109;Not in Google Scholar
411;Not in Google Scholar
4110;KU Leuven
4111;Not in Google Scholar
4112;University of Electronic Science and Technology of China
4113;UT Austin
4114;Not in Google Scholar
4116;Washington University in St. Louis
4117;Not in Google Scholar
4118;Not in Google Scholar
4119;Not in Google Scholar
412;Not in Google Scholar
4120;Not in Google Scholar
4121;Not in Google Scholar
4122;University of Pennsylvania
4123;Not in Google Scholar
4124;Not in Google Scholar
4125;Not in Google Scholar
4126;UCL
4127;Not in Google Scholar
4128;University of Sussex
4129;University of Washington
413;ATR
4130;Not in Google Scholar
4131;Not in Google Scholar
4132;University of Adelaide
4133;Not in Google Scholar
4134;Not in Google Scholar
4135;Not in Google Scholar
4136;Not in Google Scholar
4137;University of British Columbia
4138;Syracuse University
4139;Not in Google Scholar
414;Not in Google Scholar
4140;Not in Google Scholar
4141;University of Warwick
4142;Eindhoven University of Technology
4143;Not in Google Scholar
4144;ShanghaiTech University
4145;University of Wisconsin-Madison
4146;Stanford University
4147;Duke University
4148;Not in Google Scholar
4149;Not in Google Scholar
415;Not in Google Scholar
4150;Carnegie Mellon University
4151;University of Alberta
4152;Not in Google Scholar
4153;Umeå universitet
4154;Vanderbilt University
4155;Not in Google Scholar
4156;Intel Corp
4157;Not in Google Scholar
4158;Université Paris-Sud
4159;Not in Google Scholar
416;Not in Google Scholar
4160;Stanford University
4161;University of Toronto
4162;University of Illinois
4163;Not in Google Scholar
4164;Not in Google Scholar
4165;Worcester Polytechnic Institute
4166;Not in Google Scholar
4167;Not in Google Scholar
4168;Goethe University, Frankfurt
4169;Not in Google Scholar
417;Not in Google Scholar
4170;Not in Google Scholar
4171;Not in Google Scholar
4172;University of Washington
4173;Case Western Reserve University
4174;North Carolina State University
4175;Not in Google Scholar
4176;Not in Google Scholar
4177;National Institute of Standards and Technology
4178;Not in Google Scholar
4179;University of Chicago
418;Not in Google Scholar
4180;Not in Google Scholar
4181;University of Massachusetts Amherst
4182;Not in Google Scholar
4183;Monash University, Clayton
4184;Not in Google Scholar
4185;Duke University
4186;Not in Google Scholar
4187;Not in Google Scholar
4188;Not in Google Scholar
4189;Not in Google Scholar
419;Not in Google Scholar
4190;Not in Google Scholar
4191;University of Adelaide
4192;Rose-Hulman Institute of Technology
4193;Not in Google Scholar
4194;Inria
4195;Not in Google Scholar
4196;Not in Google Scholar
4197;Not in Google Scholar
4198;Not in Google Scholar
4199;Not in Google Scholar
42;London South Bank University
420;Not in Google Scholar
4200;Not in Google Scholar
4201;Not in Google Scholar
4202;University of Connecticut
4203;Not in Google Scholar
4204;University of Arizona
4205;Not in Google Scholar
4206;Not in Google Scholar
4207;Not in Google Scholar
4208;Stanford University
4209;University of Alberta
421;Not in Google Scholar
4210;Not in Google Scholar
4211;Fraunhofer HHI
4212;Fraunhofer Institute FOKUS
4213;Not in Google Scholar
4214;Dunarea de Jos University of Galati
4215;Not in Google Scholar
4216;Not in Google Scholar
4217;Humboldt University of Berlin
4218;Leuphana Universität Lüneburg
4219;Not in Google Scholar
422;New York University
4220;ENSAE ParisTech
4221;Not in Google Scholar
4222;University of Strathclyde
4223;Not in Google Scholar
4224;University of Science and Technology of China
4225;Seoul National University
4226;TU Wien
4227;Brown
4228;Not in Google Scholar
4229;University of Sydney
423;Not in Google Scholar
4230;Not in Google Scholar
4231;Groningen University
4232;Not in Google Scholar
4233;National Research Council
4234;Not in Google Scholar
4235;University College London
4236;Not in Google Scholar
4237;Not in Google Scholar
4238;Not in Google Scholar
4239;Not in Google Scholar
424;Princeton University
4240;Princeton University
4241;Princeton University
4242;Not in Google Scholar
4243;Not in Google Scholar
4244;Not in Google Scholar
4245;Facebook
4246;Not in Google Scholar
4247;Not in Google Scholar
4248;Not in Google Scholar
4249;Not in Google Scholar
425;University of Washington
4250;Not in Google Scholar
4251;Not in Google Scholar
4252;Not in Google Scholar
4253;Not in Google Scholar
4254;Georgia Institute of Technology
4255;Google
4256;HRL Laboratories
4257;Not in Google Scholar
4258;Not in Google Scholar
4259;Not in Google Scholar
426;Not in Google Scholar
4260;Not in Google Scholar
4261;Google
4262;University of Edinburgh
4263;Not in Google Scholar
4264;Not in Google Scholar
4265;Chinese University of Hong Kong
4266;Not in Google Scholar
4267;Not in Google Scholar
4268;Harvard University
4269;Not in Google Scholar
427;UC Davis
4270;Google
4271;Not in Google Scholar
4272;Not in Google Scholar
4273;Ecole Normale Superieure
4274;Not in Google Scholar
4275;Stanford
4276;University of Virginia
4277;Princeton University
4278;Columbia University
4279;Google
428;Not in Google Scholar
4280;Google
4281;University of New South Wales
4282;Google Inc
4283;Boston University
4284;Not in Google Scholar
4285;Purdue University
4286;UC Berkeley
4287;Not in Google Scholar
4288;Not in Google Scholar
4289;Not in Google Scholar
429;Not in Google Scholar
4290;Rutgers University
4291;Not in Google Scholar
4292;Not in Google Scholar
4293;Johns Hopkins University
4294;Denison University
4295;University of California, San Diego
4296;Not in Google Scholar
4297;Not in Google Scholar
4298;Massachusetts Institute of Technology
4299;Technische Universität Berlin
43;Not in Google Scholar
430;Yale University
4300;University of Cambridge
4301;Not in Google Scholar
4302;Xiamen University
4303;University of Adelaide
4304;Not in Google Scholar
4305;Ohio State University
4306;Columbia University
4307;Not in Google Scholar
4308;University of Nevada, Las Vegas
4309;St. Jude Children's Research Hospital
431;Not in Google Scholar
4310;Not in Google Scholar
4311;Not in Google Scholar
4312;Carnegie Mellon Univ
4313;Not in Google Scholar
4314;Pohang University of Science and Technology
4315;Mount Sinai School of Medicine
4316;MIT
4317;Not in Google Scholar
4318;University of Oxford
4319;Not in Google Scholar
432;Not in Google Scholar
4320;Technical University Berlin
4321;Radboud University
4322;Not in Google Scholar
4323;Not in Google Scholar
4324;Not in Google Scholar
4325;Not in Google Scholar
4326;Monash University
4327;Not in Google Scholar
4328;Institute of Mathematics of the Romanian Academy
4329;Not in Google Scholar
433;Not in Google Scholar
4330;Kyoto University
4331;Microsoft
4332;Not in Google Scholar
4333;University of Rome La Sapienza
4334;Not in Google Scholar
4335;Not in Google Scholar
4336;Not in Google Scholar
4337;Not in Google Scholar
4338;Not in Google Scholar
4339;Dartmouth College
434;Not in Google Scholar
4340;Stanford University
4341;Not in Google Scholar
4342;Not in Google Scholar
4343;Not in Google Scholar
4344;UCLA
4345;Not in Google Scholar
4346;Aalto University
4347;University of Utah
4348;University of Wisconsin-Madison
4349;Central South University, Changsha
435;Not in Google Scholar
4350;HHMI
4351;Australian National University
4352;Not in Google Scholar
4353;Not in Google Scholar
4354;Stanford Univeristy
4355;Stanford University
4356;Not in Google Scholar
4357;Not in Google Scholar
4358;Not in Google Scholar
4359;Not in Google Scholar
436;Not in Google Scholar
4360;Not in Google Scholar
4361;Not in Google Scholar
4362;Technical University of Denmark
4363;Not in Google Scholar
4364;Not in Google Scholar
4365;Not in Google Scholar
4366;University of Alabama
4367;Not in Google Scholar
4368;UMBC
4369;Google
437;Not in Google Scholar
4370;Harvard University
4371;Not in Google Scholar
4372;University of New Hampshire
4373;Not in Google Scholar
4374;Saarland University
4375;Not in Google Scholar
4376;Georgia Institute of Technology
4377;University of Texas at Austin
4378;Not in Google Scholar
4379;University of Toronto
438;Not in Google Scholar
4380;Not in Google Scholar
4381;Not in Google Scholar
4382;NITK Surathkal
4383;Massachusetts Institute of Technology
4384;Not in Google Scholar
4385;Not in Google Scholar
4386;Not in Google Scholar
4387;Not in Google Scholar
4388;Not in Google Scholar
4389;University of Maryland
439;Queen's University
4390;Aalto University
4391;University of Helsinki
4392;Not in Google Scholar
4393;Aalto University
4394;Not in Google Scholar
4395;UC Berkeley
4396;Not in Google Scholar
4397;Not in Google Scholar
4398;Max Planck Institute for Informatics
4399;Berkeley
44;Not in Google Scholar
440;Not in Google Scholar
4400;Not in Google Scholar
4401;Not in Google Scholar
4402;Not in Google Scholar
4403;Not in Google Scholar
4404;Not in Google Scholar
4405;Not in Google Scholar
4406;Queensland University of Technology
4407;Johns Hopkins University
4408;Not in Google Scholar
4409;Shenzhen University
441;Not in Google Scholar
4410;UIUC
4411;Not in Google Scholar
4412;University of Heidelberg
4413;University of Arizona
4414;Not in Google Scholar
4415;Not in Google Scholar
4416;Not in Google Scholar
4417;Not in Google Scholar
4418;Not in Google Scholar
4419;Not in Google Scholar
442;Not in Google Scholar
4420;Not in Google Scholar
4421;Harvard University
4422;Bar-Ilan University
4423;Microsoft Corporation
4424;Università degli Studi di Verona
4425;University of Verona
4426;Southeast University
4427;Not in Google Scholar
4428;Not in Google Scholar
4429;Université Paris 13
443;Not in Google Scholar
4430;Not in Google Scholar
4431;Not in Google Scholar
4432;Xi'an Jiaotong Liverpool University
4433;Not in Google Scholar
4434;Not in Google Scholar
4435;University of Texas at Austin
4436;Not in Google Scholar
